068  2001-12-02T07:01:05.005      68.76350      19.46359      16.74944     106.29456     282.99880   1.71885E+01   1.18632E-01   7.46522E+00   1.34808E-01   1.35279E+02   2.44288E+00   4.79679E-02   3.50000E+01
069  2001-12-02T16:03:16.725      68.87691     247.39371      16.73583     106.25522     283.23156   8.55966E+00   8.40701E-02   1.02124E+01   3.39666E-01   1.85060E+02   6.15515E+00   1.84798E-02   3.60000E+01
070  2001-12-03T01:00:26.656      69.09951     116.63372      16.72807     106.29269     283.46208   6.28469E+00   8.36526E-02   6.75281E+00   1.97764E-01   1.22369E+02   3.58372E+00   1.06301E-01   3.60000E+01
071  2001-12-03T09:52:33.965      69.51621     347.24919      16.73013     106.46337     283.69035   1.32166E+01   9.89173E-02   1.01851E+01   2.63183E-01   1.84566E+02   4.76919E+00   5.39433E-02   3.70000E+01
072  2001-12-03T18:38:30.789      69.61293     219.13744      16.71680     106.42060     283.91589   6.92830E+00   7.95822E-02   1.01721E+01   3.91745E-01   1.84331E+02   7.09889E+00   6.43478E-02   3.70000E+01
073  2001-12-04T03:21:07.396      69.40967      91.69143      16.69396     106.19853     284.13992   6.68347E+00   7.92866E-02   1.05869E+01   4.49322E-01   1.91846E+02   8.14225E+00   7.26220E-02   3.50000E+01
074  2001-12-04T11:58:23.489      69.70960     325.86402      16.69247     106.30164     284.36157   5.20025E+00   8.38197E-02   5.72992E+00   1.62524E-01   1.03833E+02   2.94514E+00   6.28546E-02   3.60000E+01
075  2001-12-04T20:30:24.678      70.57307     201.60611      16.71042     106.74302     284.58089   8.33714E+00   8.57656E-02   7.13814E+00   1.72555E-01   1.29352E+02   3.12689E+00   7.28063E-02   3.90000E+01
076  2001-12-05T04:59:08.796      70.24525      77.45955      16.68246     106.44759     284.79873   7.44426E+00   8.50357E-02   8.64299E+00   2.75503E-01   1.56621E+02   4.99244E+00   2.43839E-02   3.70000E+01
077  2001-12-05T13:22:43.124      70.50668     314.95423      16.68030     106.53037     285.01427   7.94831E+00   8.56127E-02   7.28315E+00   1.90531E-01   1.31979E+02   3.45266E+00   3.21292E-02   3.70000E+01
078  2001-12-05T21:42:04.688      70.70097     193.41958      16.67457     106.56706     285.22794   1.08573E+01   9.51473E-02   6.80162E+00   1.35909E-01   1.23253E+02   2.46283E+00   1.73580E-01   3.70000E+01
079  2001-12-06T05:56:57.706      70.37952      72.65289      16.64754     106.27674     285.43961   7.22962E+00   8.50302E-02   7.46132E+00   2.12951E-01   1.35208E+02   3.85892E+00   2.28446E-01   3.50000E+01
080  2001-12-06T14:07:01.671      70.63459     313.43400      16.64554     106.35871     285.64915   5.84066E+00   8.38899E-02   5.56322E+00   1.37715E-01   1.00812E+02   2.49556E+00   6.47451E-01   3.60000E+01
081  2001-12-06T22:12:01.119      70.84062     195.41422      16.64121     106.40806     285.85645   6.12450E+00   8.42592E-02   6.42998E+00   1.82195E-01   1.16519E+02   3.30159E+00   5.16183E-03   3.60000E+01
082  2001-12-07T06:13:01.839      70.51466      78.02587      16.61450     106.11625     286.06196   7.19146E+00   8.65153E-02   7.84983E+00   2.39668E-01   1.42248E+02   4.34307E+00   1.60143E-01   3.40000E+01
083  2001-12-07T14:08:37.106      70.80337     322.36563      16.61500     106.22616     286.26509   6.63441E+00   8.16098E-02   9.73598E+00   3.87870E-01   1.76428E+02   7.02866E+00   9.69160E-02   3.50000E+01
084  2001-12-07T22:00:09.623      70.93772     207.56957      16.60759     106.23019     286.46642   3.56470E+00   8.08178E-02   6.74589E+00   3.22747E-01   1.22244E+02   5.84857E+00   4.84507E-03   3.40000E+01
085  2001-12-08T05:45:53.778      70.70168      93.96819      16.58564     106.00025     286.66520   5.27592E+00   8.20040E-02   8.61101E+00   3.77919E-01   1.56042E+02   6.84833E+00   7.07734E-03   3.30000E+01
086  2001-12-08T13:25:12.913      71.07608     342.33069      16.59048     106.17032     286.86118   6.35848E+00   8.26184E-02   9.73490E+00   4.03718E-01   1.76408E+02   7.31584E+00   4.11364E-03   3.40000E+01
087  2001-12-08T20:59:22.284      71.12779     231.70461      16.57921     106.12056     287.05488   3.61860E+00   8.08200E-02   7.14054E+00   3.56312E-01   1.29395E+02   6.45679E+00   2.53618E-02   3.40000E+01
088  2001-12-09T04:28:36.090      71.26841     122.33769      16.57204     106.12992     287.24641   9.05048E+00   8.84851E-02   1.15544E+01   4.45342E-01   2.09379E+02   8.07013E+00   2.30034E-01   3.40000E+01
089  2001-12-09T11:51:02.456      71.41865      14.65266      16.56691     106.15281     287.43500   9.64862E+00   9.33908E-02   8.63806E+00   2.47681E-01   1.56532E+02   4.48827E+00   5.21633E-02   3.30000E+01
090  2001-12-09T19:07:55.959      71.49309     268.24929      16.55705     106.12173     287.62115   8.85697E+00   9.09809E-02   1.09230E+01   4.41880E-01   1.97938E+02   8.00740E+00   5.43793E-02   3.30000E+01
091  2001-12-10T02:20:19.795      71.96260     163.21032      16.56549     106.35016     287.80531   1.13959E+01   1.06205E-01   8.29345E+00   2.20261E-01   1.50287E+02   3.99139E+00   2.10851E-01   3.40000E+01
092  2001-12-10T09:26:37.121      71.58703      59.10059      16.53677     106.03108     287.98683   7.59804E+00   9.19482E-02   9.33337E+00   3.78494E-01   1.69132E+02   6.85876E+00   1.69165E-02   3.30000E+01
093  2001-12-10T16:28:22.503      71.85387     316.55421      16.53897     106.14025     288.16635   9.17552E+00   9.72547E-02   7.29638E+00   2.06384E-01   1.32219E+02   3.73992E+00   5.70828E-01   3.30000E+01
094  2001-12-10T23:25:07.071      71.97713     215.12053      16.53378     106.15265     288.34368   7.26806E+00   8.76307E-02   8.68048E+00   3.04019E-01   1.57301E+02   5.50919E+00   6.08778E-02   3.30000E+01
095  2001-12-11T06:17:17.328      71.93532     114.69145      16.52166     106.05837     288.51901   4.76600E+00   8.69898E-02   6.83905E+00   2.70112E-01   1.23932E+02   4.89475E+00   7.58884E-02   3.20000E+01
096  2001-12-11T13:03:22.019      72.39853      16.08893      16.53248     106.29530     288.69168   8.04401E+00   9.11900E-02   8.91346E+00   2.99390E-01   1.61523E+02   5.42530E+00   1.32914E-02   3.30000E+01
097  2001-12-11T19:44:29.658      72.45129     278.39453      16.52348     106.25987     288.86221   5.75212E+00   8.84043E-02   6.81527E+00   2.34640E-01   1.23501E+02   4.25196E+00   8.42562E-02   3.30000E+01
098  2001-12-12T02:21:19.440      72.89536     182.04563      16.53460     106.48676     289.03084   6.38337E+00   8.25799E-02   1.05892E+01   4.71695E-01   1.91889E+02   8.54767E+00   3.78013E-01   3.40000E+01
099  2001-12-12T08:54:43.484      72.64809      86.06508      16.51463     106.26847     289.19797   6.39663E+00   8.95601E-02   7.51427E+00   2.63610E-01   1.36167E+02   4.77693E+00   7.52405E-03   3.20000E+01
